Macrogene,gene,weight
Macrogene 792,marm_GRID2IP,0.423611
Macrogene 792,mouse_Frmpd1,0.41780528
Macrogene 792,mouse_Scml4,0.3984026
Macrogene 792,marm_SHANK1,0.3963139
Macrogene 792,marm_EPS8,0.3962128
Macrogene 792,marm_ANKS1A,0.39036795
Macrogene 792,marm_CDK5R1,0.380705
Macrogene 792,mouse_Shc3,0.37993005
Macrogene 792,mouse_Shank3,0.37649366
Macrogene 792,marm_PPFIA4,0.37484297
Macrogene 792,marm_NR4A1,0.37379628
Macrogene 792,marm_DAB1,0.37284452
Macrogene 792,mouse_Ppfia4,0.36996725
Macrogene 792,mouse_Ksr1,0.36747852
Macrogene 792,marm_FRMPD1,0.36559546
Macrogene 792,mouse_Grip1,0.36053517
Macrogene 792,marm_SHISA9,0.3549913
Macrogene 792,marm_GTF2IRD1,0.35230514
Macrogene 792,marm_TCERG1L,0.35207912
Macrogene 792,mouse_Neurl1a,0.35107708
Macrogene 792,mouse_Shank1,0.3500396
Macrogene 792,mouse_Mast4,0.34780452
Macrogene 792,mouse_Ccdc85a,0.34495243
Macrogene 792,mouse_Phactr1,0.3382101
Macrogene 792,mouse_Otud7b,0.33485392
Macrogene 792,mouse_Stard13,0.33073217
Macrogene 792,marm_PARD3B,0.32727325
Macrogene 792,mouse_Npas3,0.31155342
Macrogene 792,marm_LRRC7,0.30494687
Macrogene 792,marm_KCTD1,0.30284253
Macrogene 792,marm_ABLIM2,0.30109054
Macrogene 792,mouse_Plekha7,0.29666197
Macrogene 792,marm_STAC,0.2897334
Macrogene 792,mouse_Shank2,0.2883623
Macrogene 792,mouse_Lrfn2,0.28607774
Macrogene 792,marm_FHOD3,0.28479627
Macrogene 792,mouse_Sema6a,0.28134376
Macrogene 792,mouse_Dlc1,0.2798923
Macrogene 792,marm_ARHGAP44,0.27980876
Macrogene 792,marm_SASH1,0.27413967
Macrogene 792,marm_RUNX1T1,0.27397734
Macrogene 792,mouse_Tanc1,0.2733259
Macrogene 792,marm_CUX2,0.26636666
Macrogene 792,mouse_Shisa9,0.26361692
Macrogene 792,mouse_Rimbp2,0.2621401
Macrogene 792,marm_TEAD1,0.26149496
Macrogene 792,mouse_Mast3,0.2604113
Macrogene 792,marm_TBC1D4,0.25545216
Macrogene 792,mouse_Adgra1,0.2549692
Macrogene 792,mouse_Pard3b,0.25452122
Macrogene 792,mouse_Myrip,0.25094703
Macrogene 792,marm_TENM4,0.24673717
Macrogene 792,marm_FRMD4B,0.24557315
Macrogene 792,mouse_Iqsec1,0.24466261
Macrogene 792,marm_LDLRAD4,0.2421869
Macrogene 792,marm_SHANK2,0.23653817
Macrogene 792,marm_SEMA6A,0.23293889
Macrogene 792,mouse_Ablim3,0.23038016
Macrogene 792,mouse_Fhod3,0.22818539
Macrogene 792,mouse_Pakap,0.22386666
Macrogene 792,marm_NRG2,0.22345054
Macrogene 792,mouse_Sntb1,0.2224343
Macrogene 792,mouse_Tjp2,0.2213321
Macrogene 792,mouse_Magi3,0.2212094
Macrogene 792,marm_USP31,0.21564496
Macrogene 792,mouse_Dscam,0.21466792
Macrogene 792,mouse_Tenm3,0.21103467
Macrogene 792,marm_SEMA6D,0.20289001
Macrogene 792,marm_LZTS1,0.20253602
Macrogene 792,mouse_Sema6d,0.20040566
Macrogene 793,mouse_Rps21,1.0399752
Macrogene 794,mouse_Adarb2,1.2294585
Macrogene 794,marm_ADARB2,1.1391844
Macrogene 794,marm_ADARB1,0.6433195
Macrogene 794,marm_ADAD1,0.6012144
Macrogene 795,marm_FOLR1,1.0150654
Macrogene 795,mouse_Folr2,0.83805907
Macrogene 796,mouse_Egfr,1.3312696
Macrogene 796,mouse_Ntng1,1.2519345
Macrogene 796,marm_NTNG1,1.1503277
Macrogene 796,mouse_Lama2,0.97172946
Macrogene 796,mouse_Lama1,0.5282884
Macrogene 796,marm_NTN4,0.52384174
Macrogene 796,mouse_Ntn4,0.50432885
Macrogene 796,mouse_Erbb3,0.45813456
Macrogene 796,mouse_Lamc3,0.440255
Macrogene 796,marm_FRAS1,0.43553606
Macrogene 796,mouse_Ntng2,0.41906422
Macrogene 796,marm_LAMB3,0.3951628
Macrogene 796,marm_ELAPOR2,0.37766296
Macrogene 796,marm_LAMA2,0.3542081
Macrogene 796,marm_LAMA1,0.3529919
Macrogene 796,marm_EGFR,0.33869833
Macrogene 796,marm_LAMC3,0.33796415
Macrogene 796,marm_LAMA3,0.33672822
Macrogene 796,marm_CNTNAP1,0.3343178
Macrogene 796,marm_LAMB1,0.31208822
Macrogene 796,marm_MEGF11,0.3066858
Macrogene 796,marm_ERBB3,0.3010613
Macrogene 796,marm_TENM2,0.29339576
Macrogene 796,marm_NTN1,0.27303416
Macrogene 796,marm_LAMC1,0.26638395
Macrogene 796,marm_SORCS1,0.2295144
Macrogene 796,marm_TENM3,0.22870515
Macrogene 796,mouse_Egfem1,0.22604701
Macrogene 796,marm_RELN,0.21450453
Macrogene 796,mouse_Lama3,0.21282984
Macrogene 797,mouse_Fads2,0.9979786
Macrogene 797,mouse_Msmo1,0.8846791
Macrogene 797,marm_FADS2,0.82781565
Macrogene 797,marm_MSMO1,0.7274439
Macrogene 797,mouse_Scd2,0.5282889
Macrogene 797,marm_SCD5,0.42840207
Macrogene 797,mouse_Ch25h,0.38459238
Macrogene 797,marm_AGMO,0.28993082
Macrogene 798,marm_DPP10,1.3702103
Macrogene 798,mouse_Dpp10,1.1474501
Macrogene 798,mouse_Dpp6,0.8112455
Macrogene 798,marm_FAP,0.7249217
Macrogene 798,marm_CPVL,0.7221953
Macrogene 798,marm_DPP4,0.7150275
Macrogene 798,marm_BCHE,0.71148217
Macrogene 798,mouse_Dpp4,0.71020824
Macrogene 798,mouse_Fap,0.698501
Macrogene 798,mouse_Bche,0.6892358
Macrogene 798,marm_MGAM2,0.21903397
Macrogene 798,marm_ENPEP,0.21834587
Macrogene 798,mouse_Pla2g7,0.21410218
Macrogene 798,mouse_Anpep,0.21024595
Macrogene 798,marm_MGAM,0.20887727
Macrogene 798,marm_LVRN,0.20760135
Macrogene 799,marm_KIAA1217,0.7925448
Macrogene 799,mouse_Robo2,0.77778816
Macrogene 799,marm_TMCC3,0.7563761
Macrogene 799,mouse_Etl4,0.7074853
Macrogene 799,mouse_Nyap2,0.67012507
Macrogene 799,marm_CBLB,0.64962393
Macrogene 799,marm_PLEKHA5,0.6317833
Macrogene 799,marm_PLPPR4,0.61757845
Macrogene 799,mouse_Arpp21,0.5574417
Macrogene 799,marm_FRMD4B,0.5416452
Macrogene 799,marm_NYAP2,0.5140879
Macrogene 799,marm_ARPP21,0.49699825
Macrogene 799,mouse_Amot,0.49186498
Macrogene 799,marm_AMOTL1,0.45747727
Macrogene 799,marm_LDLRAD4,0.45564243
Macrogene 799,mouse_Tmcc3,0.4492794
Macrogene 799,marm_CTTNBP2,0.44452524
Macrogene 799,mouse_Satb2,0.42045572
Macrogene 799,marm_AMOT,0.41332537
Macrogene 799,marm_CCDC85A,0.40026638
Macrogene 799,marm_SHISA6,0.39166832
Macrogene 799,mouse_Runx1t1,0.3911146
Macrogene 799,marm_MAML3,0.377593
Macrogene 799,mouse_Prr16,0.37098417
Macrogene 799,marm_CRACD,0.36009347
Macrogene 799,marm_LRRC7,0.35403398
Macrogene 799,marm_RUNX1T1,0.34494585
Macrogene 799,mouse_Ccdc85a,0.34397548
Macrogene 799,marm_SHISA9,0.31957188
Macrogene 799,marm_PRR16,0.3159314
Macrogene 799,marm_FAM110B,0.29015017
Macrogene 799,mouse_Maml3,0.28004462
Macrogene 799,mouse_Shisa6,0.27634126
Macrogene 799,mouse_Garem1,0.26623085
Macrogene 799,mouse_Bicc1,0.26570302
Macrogene 799,marm_TP53BP2,0.25591448
Macrogene 799,mouse_R3hdm1,0.24438721
Macrogene 799,marm_SYBU,0.24341881
Macrogene 799,marm_WIPF3,0.23783709
Macrogene 799,mouse_Fam110b,0.21897556
Macrogene 799,marm_ARHGAP44,0.21644413
Macrogene 799,marm_ANKS1A,0.21373375
Macrogene 799,marm_GAB1,0.21214946
Macrogene 799,marm_GAREM1,0.21021025
Macrogene 799,marm_PTPN14,0.20779529
Macrogene 799,marm_NHS,0.2041342
Macrogene 800,mouse_Phldb2,0.35414523
Macrogene 800,mouse_Plekha7,0.3519707
Macrogene 800,mouse_Nhs,0.3158954
Macrogene 800,mouse_Ccdc85a,0.31236687
Macrogene 800,marm_PLEKHA7,0.31094924
Macrogene 800,mouse_Lzts1,0.30020317
Macrogene 800,mouse_Plekha6,0.2866853
Macrogene 800,marm_PLEKHA6,0.26947096
Macrogene 800,mouse_Gse1,0.25688055
Macrogene 800,marm_PLEKHA5,0.24997002
Macrogene 800,marm_PARD3B,0.24973513
Macrogene 800,marm_ZNF318,0.24692301
Macrogene 800,marm_PHLDB2,0.24116436
Macrogene 800,mouse_Pakap,0.23680499
Macrogene 800,mouse_Shisa9,0.2357058
Macrogene 800,mouse_Etl4,0.23351783
Macrogene 800,mouse_Lmo7,0.22471055
Macrogene 800,marm_LZTS1,0.21992157
Macrogene 800,mouse_Bsn,0.21940818
Macrogene 800,marm_ERC2,0.21909784
Macrogene 800,mouse_Arpp21,0.21604574
Macrogene 800,marm_TP53BP2,0.20683783
Macrogene 800,marm_SHISA9,0.20433821
Macrogene 801,mouse_Saa1,0.9087056
Macrogene 802,mouse_Odaph,1.1354196
Macrogene 802,marm_MFAP5,0.8823544
Macrogene 802,mouse_Srgn,0.82956225
Macrogene 802,mouse_Mfap5,0.6861887
Macrogene 802,marm_SRGN,0.5883932
Macrogene 802,mouse_BC028528,0.38246006
Macrogene 802,marm_MGP,0.36118013
Macrogene 802,mouse_Apela,0.3384522
Macrogene 802,mouse_Adcyap1,0.33060372
Macrogene 802,mouse_Amtn,0.3253734
Macrogene 802,marm_JCHAIN,0.29045075
Macrogene 803,mouse_Gbp8,0.9517125
Macrogene 803,mouse_Gbp4,0.9331469
Macrogene 803,marm_GBP5,0.9239174
Macrogene 803,marm_MX2,0.20844601
Macrogene 804,mouse_Necab1,1.5192057
Macrogene 804,marm_NECAB1,1.3229321
Macrogene 804,mouse_Necab3,0.8739954
Macrogene 804,mouse_Necab2,0.6503399
Macrogene 804,marm_NECAB2,0.5993903
Macrogene 805,marm_APOD,1.2065753
Macrogene 805,mouse_Apod,0.96317583
Macrogene 805,mouse_Ptgds,0.21355401
Macrogene 806,mouse_Gm19684,0.90376425
Macrogene 807,mouse_Ammecr1,1.060885
Macrogene 807,marm_AMMECR1,0.96015894
Macrogene 808,marm_RBM47,1.1350185
Macrogene 808,mouse_Rbm47,0.7628613
Macrogene 808,marm_MSI2,0.6439758
Macrogene 808,mouse_Raver2,0.5845633
Macrogene 808,marm_ELAVL2,0.55015594
Macrogene 808,marm_RAVER2,0.52888834
Macrogene 808,mouse_Msi2,0.47924292
Macrogene 808,mouse_Elavl2,0.46090236
Macrogene 808,marm_PTBP3,0.4198209
Macrogene 808,marm_ENOX1,0.3920145
Macrogene 808,marm_A1CF,0.35952318
Macrogene 808,marm_RBM46,0.34762162
Macrogene 808,mouse_Rbm46,0.34634095
Macrogene 808,mouse_Elavl4,0.2200135
Macrogene 809,marm_SLC28A1,1.1066569
Macrogene 809,marm_SLC28A3,0.8051435
Macrogene 809,marm_SLC28A2,0.6857467
Macrogene 809,mouse_Slc6a13,0.3465655
Macrogene 809,mouse_Slc28a1,0.3417484
Macrogene 809,mouse_Slc6a20a,0.325113
Macrogene 809,marm_SLC23A2,0.29527724
Macrogene 810,marm_KCNMB2,1.5278077
Macrogene 810,mouse_Kcnmb2,1.4513618
Macrogene 810,marm_KCNMB4,0.75901216
Macrogene 810,mouse_Kcnmb4,0.6138416
Macrogene 810,mouse_Kcnmb1,0.5827433
Macrogene 811,mouse_Pygb,1.4474583
Macrogene 811,marm_PYGL,0.86755294
Macrogene 811,mouse_Gys1,0.84195864
Macrogene 811,mouse_Pygm,0.5923558
Macrogene 812,mouse_Ccsap,1.3063613
Macrogene 812,marm_SAXO2,1.2365041
Macrogene 812,marm_SPAG8,1.0607761
Macrogene 812,marm_TEX26,0.6980638
Macrogene 812,marm_SAXO1,0.68438077
Macrogene 812,mouse_Tex26,0.67740434
Macrogene 812,marm_SPATA48,0.24163224
Macrogene 812,mouse_Tex36,0.23102444
Macrogene 812,marm_NRAP,0.22911307
Macrogene 812,marm_TEX36,0.21312746
Macrogene 813,marm_VSTM2B,1.0728424
Macrogene 813,marm_VSTM2L,0.9939105
Macrogene 813,mouse_Vstm2b,0.6540056
Macrogene 813,marm_VSTM2A,0.62906003
Macrogene 813,mouse_Vstm2a,0.35912526
Macrogene 814,mouse_A630001G21Rik,1.0903455
Macrogene 814,marm_SP110,1.0021002
Macrogene 814,mouse_Sp100,0.8047643
Macrogene 814,mouse_Ifi213,0.39395297
Macrogene 814,mouse_Mndal,0.29160836
Macrogene 815,mouse_Emcn,1.1000261
Macrogene 815,marm_TMEM154,0.957073
Macrogene 815,mouse_Ecscr,0.94505674
Macrogene 815,marm_ECSCR,0.88956684
Macrogene 815,mouse_Pdpn,0.34027514
Macrogene 815,marm_MUC15,0.3255143
Macrogene 815,mouse_Cd44,0.3216176
Macrogene 815,mouse_Muc15,0.3138031
Macrogene 815,marm_CD34,0.26959497
Macrogene 816,mouse_Rpl13a,0.9696107
Macrogene 816,marm_RPL27,0.87365866
Macrogene 816,mouse_Rpl14,0.8713794
Macrogene 816,marm_SRP14,0.7824138
Macrogene 816,marm_RPL14,0.76502043
Macrogene 816,mouse_Rpl41,0.60936844
Macrogene 816,marm_RPL23A,0.5045135
Macrogene 816,mouse_Rpl23,0.3504723
Macrogene 817,marm_PCDH15,1.3917067
Macrogene 817,mouse_Pcdh15,1.1830168
Macrogene 817,marm_PCDH7,1.1178699
Macrogene 817,mouse_Pcdh7,0.97222966
Macrogene 817,marm_CDH13,0.9568061
Macrogene 817,mouse_Cdh23,0.8339064
Macrogene 817,marm_FREM1,0.70861864
Macrogene 817,marm_CDH23,0.64517635
Macrogene 817,marm_CDH4,0.6192524
Macrogene 817,marm_CDH5,0.6183033
Macrogene 817,mouse_Cdh13,0.59148985
Macrogene 817,mouse_Cdhr1,0.5764062
Macrogene 817,marm_DCC,0.2149845
Macrogene 818,mouse_Tspan5,1.529244
Macrogene 818,marm_NKAIN3,0.75866866
Macrogene 818,mouse_Nkain3,0.719741
Macrogene 818,marm_TSPAN11,0.6824318
Macrogene 818,mouse_Tspan11,0.52329695
Macrogene 818,mouse_Tspan12,0.5194473
Macrogene 818,mouse_Cd37,0.51035184
Macrogene 818,marm_CD81,0.45343336
Macrogene 818,marm_TSPAN16,0.42221272
Macrogene 818,marm_TSPAN12,0.396325
Macrogene 818,marm_CD63,0.33328092
Macrogene 818,marm_CD9,0.2813278
Macrogene 818,mouse_Tspan14,0.22485341
Macrogene 818,mouse_Tspan9,0.20594104
Macrogene 819,mouse_Hap1,1.500984
Macrogene 819,marm_USHBP1,1.1703763
Macrogene 819,mouse_Trnp1,1.0279434
Macrogene 819,mouse_Gm1043,1.0154796
Macrogene 819,marm_PHLDB3,0.88204926
Macrogene 819,marm_TSKS,0.74850345
Macrogene 819,marm_CBY2,0.58665985
Macrogene 819,mouse_Ushbp1,0.5300528
Macrogene 819,mouse_Ccdc163,0.48624465
Macrogene 819,marm_PASK,0.4371977
Macrogene 819,marm_KLRG2,0.37358737
Macrogene 819,marm_RP1L1,0.29988202
Macrogene 819,marm_ID3,0.28353295
Macrogene 819,marm_MTCL1,0.28245622
Macrogene 819,mouse_Prss56,0.2771411
Macrogene 819,marm_PLEKHG4B,0.23705183
Macrogene 819,mouse_Inka2,0.21802275
Macrogene 819,mouse_Tmem270,0.21759938
Macrogene 820,marm_CSMD2,1.5033596
Macrogene 820,mouse_Csmd2,1.042595
Macrogene 820,marm_MALRD1,0.8643861
Macrogene 820,marm_FCN3,0.8120244
Macrogene 820,marm_SLAMF8,0.80893135
Macrogene 820,marm_OVCH1,0.68600583
Macrogene 820,marm_B3GNT3,0.67154735
Macrogene 820,marm_HPN,0.66296256
Macrogene 820,marm_ADGRV1,0.6195779
Macrogene 820,marm_C1R,0.5458994
Macrogene 820,marm_TMPRSS6,0.5407951
Macrogene 820,marm_IL4I1,0.5129383
Macrogene 820,mouse_Galnt16,0.35617286
Macrogene 820,mouse_Prss48,0.35451382
Macrogene 820,mouse_Tmprss9,0.350185
Macrogene 820,marm_TMPRSS11D,0.31064618
Macrogene 820,mouse_C1rl,0.3095369
Macrogene 820,marm_TMPRSS11F,0.302164
Macrogene 820,marm_PLAT,0.28543407
Macrogene 820,mouse_Adamtsl1,0.2816755
Macrogene 820,marm_PRSS48,0.2693696
Macrogene 820,mouse_Ddr1,0.26295415
Macrogene 820,marm_BTNL9,0.25904426
Macrogene 820,mouse_Plat,0.25646284
Macrogene 820,marm_TMPRSS11A,0.25521824
Macrogene 820,marm_PRSS55,0.2526839
Macrogene 820,marm_KLK13,0.25087953
Macrogene 820,mouse_Cldn11,0.24490008
Macrogene 820,mouse_Gm19410,0.24177054
Macrogene 820,marm_TLL2,0.23841603
Macrogene 820,marm_TMPRSS4,0.23320004
Macrogene 820,mouse_Sorl1,0.22930549
Macrogene 820,mouse_C1qtnf4,0.22900711
Macrogene 820,marm_GIMAP8,0.22397976
Macrogene 820,mouse_Bmp1,0.2189942
Macrogene 820,marm_SSC4D,0.20056178
Macrogene 821,marm_PRKG1,0.83713907
Macrogene 821,marm_ERBB4,0.74755704
Macrogene 821,mouse_Ypel2,0.65109104
Macrogene 821,mouse_Cdk19,0.553591
Macrogene 821,mouse_Kcnab1,0.53412515
Macrogene 821,marm_GRIN1,0.50444984
Macrogene 821,marm_TBL1X,0.4937195
Macrogene 821,marm_KCNAB2,0.47008818
Macrogene 821,marm_KCNAB1,0.4269881
Macrogene 821,marm_CCNC,0.42642725
Macrogene 821,mouse_Erbb4,0.41835207
Macrogene 821,marm_YPEL2,0.41438606
Macrogene 821,marm_PPM1H,0.4079403
Macrogene 821,marm_PGAM1,0.40412134
Macrogene 821,marm_PSMB3,0.39380798
Macrogene 821,mouse_Kcnab2,0.3899275
Macrogene 821,marm_KCNT2,0.38812378
Macrogene 821,marm_ABLIM1,0.37180188
Macrogene 821,mouse_Prkg1,0.363346
Macrogene 821,mouse_Ppm1h,0.3511993
Macrogene 821,mouse_Cacnb4,0.31982008
Macrogene 821,marm_LMO3,0.30610177
Macrogene 821,marm_ATP8A2,0.29758692
Macrogene 821,mouse_Inpp5a,0.2933669
Macrogene 821,mouse_Eif2s3y,0.2903514
Macrogene 821,mouse_Gabrb2,0.28526664
Macrogene 821,marm_GABRB2,0.2828207
Macrogene 821,marm_CACNB4,0.2701014
Macrogene 821,marm_PPP3CA,0.25886795
Macrogene 821,marm_ARRB1,0.2496408
Macrogene 821,marm_IMMP2L,0.24961787
Macrogene 821,marm_PRKAR1B,0.24889478
Macrogene 821,marm_GABRB3,0.24546853
Macrogene 821,marm_GABRA1,0.24520515
Macrogene 821,marm_PCBP3,0.24414922
Macrogene 821,marm_MCTP1,0.24127825
Macrogene 821,marm_STXBP6,0.23849916
Macrogene 821,mouse_Lmo3,0.23815699
Macrogene 821,marm_GABRG3,0.22681922
Macrogene 821,marm_ANO4,0.22525862
Macrogene 821,marm_PLPP4,0.224552
Macrogene 821,marm_GABRA2,0.2245195
Macrogene 821,mouse_Gucy1b1,0.22424524
Macrogene 821,mouse_Pcbp3,0.2201005
Macrogene 821,marm_FBXL20,0.21730709
Macrogene 821,mouse_Actr3b,0.21639705
Macrogene 821,marm_SFXN5,0.21332571
Macrogene 821,mouse_Btbd11,0.20075317
Macrogene 822,mouse_Ctss,0.5646557
Macrogene 822,mouse_Pcsk5,0.5407217
Macrogene 822,marm_PCSK2,0.52702415
Macrogene 822,mouse_Lgmn,0.4892172
Macrogene 822,mouse_Cpm,0.4719252
Macrogene 822,mouse_Ctsz,0.44670218
Macrogene 822,mouse_Trf,0.378947
Macrogene 822,mouse_Pcsk1,0.36746
Macrogene 822,mouse_Zg16,0.36704832
Macrogene 822,mouse_Creg1,0.34970218
Macrogene 822,marm_PCSK1,0.33741182
Macrogene 822,mouse_Ctsd,0.3338243
Macrogene 822,marm_PCSK6,0.31987184
Macrogene 822,marm_PLA2G5,0.3105639
Macrogene 822,mouse_Pcsk6,0.2801122
Macrogene 822,mouse_P2rx4,0.27163833
Macrogene 822,mouse_Arsb,0.26462194
Macrogene 822,mouse_Mrc1,0.26393467
Macrogene 822,mouse_Ctsh,0.21974061
Macrogene 822,mouse_Galnt6,0.202175
Macrogene 823,marm_FXYD6,1.313287
Macrogene 823,mouse_Fxyd6,1.202557
Macrogene 823,marm_FXYD1,0.5959805
Macrogene 824,mouse_Chrm2,1.4782687
Macrogene 824,marm_CHRM2,1.1910689
Macrogene 824,mouse_S1pr1,1.1355861
Macrogene 824,mouse_Cnr1,1.0647695
Macrogene 824,marm_CNR1,0.9763146
Macrogene 824,marm_HTR7,0.4955667
Macrogene 824,marm_OPN5,0.49275485
Macrogene 824,marm_LPAR3,0.43359414
Macrogene 824,marm_S1PR1,0.43151256
Macrogene 824,mouse_Opn5,0.37397376
Macrogene 824,mouse_Htr7,0.33792803
Macrogene 824,marm_OPN3,0.3212909
Macrogene 824,marm_PTGER3,0.21738224
Macrogene 824,marm_EDNRA,0.20556022
Macrogene 825,mouse_Ndufa4,1.1553924
Macrogene 825,marm_NDUFA4L2,0.93935585
Macrogene 825,mouse_Atp5mpl,0.20795344
Macrogene 826,mouse_Apela,0.9067755
Macrogene 827,mouse_Nckap1l,1.0547649
Macrogene 827,marm_CYFIP1,1.002868
Macrogene 827,marm_NCKAP1L,0.9302642
Macrogene 828,mouse_Itm2b,1.5628934
Macrogene 828,marm_ITM2C,1.2326335
Macrogene 828,marm_ITM2B,1.1978861
Macrogene 828,mouse_Itm2c,1.1151658
Macrogene 828,marm_OAF,0.5779027
Macrogene 829,marm_SMAD3,1.3480138
Macrogene 829,mouse_Smad3,1.2907922
Macrogene 829,mouse_Smad1,0.84228075
Macrogene 829,marm_SMAD9,0.55735165
Macrogene 830,marm_THSD7A,1.2022479
Macrogene 830,mouse_Thsd7a,1.1226491
Macrogene 830,marm_THSD7B,1.0955911
Macrogene 830,mouse_Thsd7b,0.8316178
Macrogene 831,marm_RHAG,1.0882125
Macrogene 831,marm_RHCG,0.8922751
Macrogene 832,mouse_Kcnk13,1.6409047
Macrogene 832,marm_KCNK13,1.4630069
Macrogene 832,marm_KCNK1,0.89891255
Macrogene 832,mouse_Kcnk12,0.63666266
Macrogene 832,marm_KCNK12,0.555185
Macrogene 832,marm_KCNK18,0.43192285
Macrogene 832,mouse_Kcnk5,0.4298243
Macrogene 832,marm_KCNJ9,0.21502332
Macrogene 833,marm_TSPYL1,1.1585996
Macrogene 833,marm_TSPYL4,1.0940198
Macrogene 834,marm_WWTR1,0.91074127
Macrogene 834,mouse_Wwtr1,0.8669487
Macrogene 834,marm_YAP1,0.85415107
Macrogene 835,marm_MLF1,0.92596924
Macrogene 836,mouse_Ttr,1.6988281
Macrogene 836,mouse_Muc13,1.206293
Macrogene 836,mouse_Nxpe4,0.9585168
Macrogene 836,mouse_Tcaf2,0.80337125
Macrogene 836,mouse_Hyal5,0.7466925
Macrogene 836,mouse_Clca4b,0.7269104
Macrogene 836,mouse_Antxr2,0.67732865
Macrogene 836,mouse_Clca3b,0.645178
Macrogene 836,marm_TMEM132D,0.6271672
Macrogene 836,marm_SPIN4,0.546163
Macrogene 836,mouse_Itga1,0.5244858
Macrogene 836,marm_SGCZ,0.49662405
Macrogene 836,mouse_Tmem132d,0.37473795
Macrogene 836,marm_CLCA4,0.34434056
Macrogene 836,marm_CLCA1,0.34290951
Macrogene 836,marm_MAN2A1,0.33852205
Macrogene 836,mouse_Nxf2,0.3333566
Macrogene 836,mouse_Lect2,0.33218595
Macrogene 836,mouse_Pros1,0.321424
Macrogene 836,mouse_Sgcg,0.31595644
Macrogene 836,mouse_Vit,0.29853034
Macrogene 836,mouse_Otor,0.29852408
Macrogene 836,mouse_Ccl4,0.294282
Macrogene 836,mouse_B4galnt2,0.28997296
Macrogene 836,mouse_Hyal4,0.288099
Macrogene 836,mouse_Man2a1,0.28308
Macrogene 836,mouse_Lipg,0.2781334
Macrogene 836,mouse_C3,0.26908827
Macrogene 836,mouse_Ifi206,0.25484887
Macrogene 836,marm_SLC44A5,0.24557777
Macrogene 836,mouse_Adgrg6,0.20657432
Macrogene 836,mouse_Selenop,0.20236494
Macrogene 837,mouse_Tmem158,1.3411136
Macrogene 837,marm_TMEM158,1.3201389
Macrogene 838,mouse_Gpr37l1,1.3730278
Macrogene 838,marm_GPR37,1.3564503
Macrogene 838,marm_GPR37L1,1.3443056
Macrogene 838,mouse_Gpr151,0.48752007
Macrogene 838,marm_GPR151,0.4621013
Macrogene 839,marm_CASQ2,0.9881578
Macrogene 839,mouse_Casq2,0.9689907
Macrogene 840,marm_RPL23A,1.0084797
Macrogene 841,mouse_Ifi27l2b,1.1416556
Macrogene 841,marm_AHNAK2,0.9308261
Macrogene 841,mouse_Ahnak2,0.83257157
Macrogene 841,mouse_Akap5,0.23381665
Macrogene 842,mouse_Rps24,1.0275798
Macrogene 842,mouse_Rpl24,1.0156262
Macrogene 842,mouse_Rpl34,0.9976853
Macrogene 842,mouse_Rpl28,0.9482334
Macrogene 842,marm_RPS16,0.9144544
Macrogene 842,marm_RPL28,0.8946681
Macrogene 842,mouse_Rps16,0.8437874
Macrogene 842,mouse_Rpl38,0.6101931
Macrogene 842,marm_RPS23,0.3843305
Macrogene 842,mouse_Rpl26,0.37613285
Macrogene 842,mouse_Rpl21,0.36692417
Macrogene 842,mouse_Rpl32,0.3287281
Macrogene 842,mouse_Rps23,0.30900806
Macrogene 842,marm_RPL14,0.30430505
Macrogene 842,mouse_Rps26,0.221111
Macrogene 842,marm_RPS26,0.21560451
Macrogene 842,mouse_Rps7,0.20704667
Macrogene 843,mouse_Fam83b,0.9520435
Macrogene 843,marm_FAM83B,0.94363946
Macrogene 844,marm_STUM,1.1142794
Macrogene 844,mouse_Stum,1.0614084
Macrogene 845,mouse_Iyd,0.74396384
Macrogene 845,marm_IYD,0.7116554
Macrogene 846,marm_TMEM163,1.1444329
Macrogene 846,mouse_Tmem163,0.97791976
Macrogene 847,marm_RAPGEF4,0.27360177
Macrogene 847,marm_SYT1,0.27157822
Macrogene 847,marm_TMTC2,0.26335356
Macrogene 847,marm_CDK6,0.2513262
Macrogene 847,marm_MYO1D,0.24685328
Macrogene 847,mouse_Tmtc2,0.2430947
Macrogene 847,marm_PRKG2,0.226907
Macrogene 847,marm_STX1A,0.21981612
Macrogene 847,marm_PDE6C,0.21926285
Macrogene 847,marm_PRKCB,0.21732669
Macrogene 847,marm_EML6,0.21534283
Macrogene 847,marm_NCALD,0.21302015
Macrogene 847,mouse_Cacna2d3,0.2083309
Macrogene 847,marm_CACNA2D3,0.20510042
Macrogene 847,marm_PDE5A,0.20103186
Macrogene 847,marm_ITPR2,0.20057139
Macrogene 848,marm_GRIP1,0.9826001
Macrogene 848,mouse_Patj,0.9377158
Macrogene 848,mouse_Grip1,0.8803111
Macrogene 848,marm_PATJ,0.8296149
Macrogene 848,marm_MAGI1,0.68591166
Macrogene 848,mouse_Mpdz,0.6361068
Macrogene 848,marm_LIN7A,0.61883956
Macrogene 848,mouse_Sntb1,0.5994413
Macrogene 848,mouse_Lin7a,0.5689577
Macrogene 848,marm_PDZD7,0.4633089
Macrogene 848,mouse_Pdzrn4,0.45001903
Macrogene 848,mouse_Ahnak,0.44356006
Macrogene 848,marm_GRIP2,0.41396117
Macrogene 848,marm_WHRN,0.4104355
Macrogene 848,mouse_Whrn,0.40356353
